buyer_id,total_transactions,total_amount_spent,on_time_payments,late_payments,bnpl_used,bnpl_default,target
3155,14,1097.3240601608436,1,5,1,1,1
3156,7,863.182952041096,19,8,1,0,1
3157,5,4414.067324080664,16,3,1,1,0
3158,29,2225.246143873963,19,2,1,0,1
3159,22,2119.2586871994417,13,6,1,0,0
3160,5,274.49953633692326,23,6,1,1,0
3161,23,2540.083882678227,22,8,1,1,0
3162,2,2815.4316358939004,23,5,0,1,1
3163,27,2838.320267677866,4,1,1,1,0
3164,21,3564.4527296821334,11,5,1,1,1
3165,22,969.6609914559577,18,7,1,0,0
3166,6,1335.8933577300322,18,5,1,1,1
3167,15,4072.579279629022,10,8,1,1,1
3168,21,4741.136022532631,17,3,0,1,1
3169,10,766.0704620998712,13,2,0,0,0
3170,23,2538.482817075569,25,4,1,0,1
3171,26,1149.4636384239755,14,2,1,0,1
3172,24,394.358524939414,7,1,1,1,0
3173,7,1694.9663568180636,10,1,0,0,1
3174,5,804.0693634026425,3,3,1,0,1
3175,1,3578.6720598278066,2,2,1,1,1
3176,13,2715.254526990078,19,8,0,1,0
3177,21,804.7889078525233,7,6,0,1,1
3178,26,145.2837831870204,5,5,1,0,1
3179,18,4059.969540218642,28,9,1,0,1
3180,13,963.3525902048129,3,7,0,0,0
3181,21,3070.4615468817533,25,8,1,1,1
3182,21,1750.9173740760532,2,2,1,1,1
3183,18,2968.881097743674,23,9,0,0,0
3184,5,1646.7027722133878,26,6,1,0,1
3185,13,526.0038473920454,22,8,0,0,1
3186,4,1192.4550419329926,6,0,1,1,1
3187,17,1021.4869757474704,14,9,1,1,0
3188,3,2197.294826954255,7,8,0,0,1
3189,17,3325.5905387881708,22,6,0,1,0
3190,28,1392.649767237152,2,9,0,1,1
3191,11,159.14268297302795,11,3,0,1,1
3192,21,2642.7930848973087,21,5,0,0,0
3193,20,3068.221497858963,3,5,0,0,1
3194,23,4818.0654206088675,9,5,0,1,1
3195,21,2988.4069351569096,8,1,0,1,0
3196,26,2408.745540952895,26,4,0,0,0
3197,4,2909.6679668987485,11,6,1,0,0
3198,2,4646.713086323933,18,5,1,0,1
3199,20,4159.052913448067,1,2,0,0,0
3200,16,1682.5957934826592,15,4,1,1,1
3201,28,1262.5463819199726,4,7,0,0,0
3202,18,1386.9047005937607,4,4,0,0,0
3203,8,2571.663094604544,28,9,1,0,0
3204,3,3745.842311020031,10,2,0,0,1
3205,9,2565.7741151965142,11,8,0,0,1
3206,29,432.20233955775166,18,2,0,1,1
3207,20,3645.5454321559064,23,1,0,1,0
3208,29,4049.253630487674,29,5,1,1,1
3209,6,1518.5395390866263,15,7,0,0,1
3210,10,3354.216122488417,3,5,1,0,0
3211,21,2190.3003151665275,7,0,1,1,1
3212,10,4456.6848430644695,7,7,0,0,0
3213,13,4241.605234987625,17,0,1,0,0
3214,17,2674.616791717247,22,8,1,0,1
3215,9,3488.377174486613,20,7,1,0,0
3216,17,4428.41353500831,27,5,1,0,1
3217,24,2529.01334938355,24,1,0,0,0
3218,9,1634.9286283952276,16,8,0,1,1
3219,9,3792.964075756948,16,7,0,0,1
3220,1,1178.3246484449896,8,3,1,1,1
3221,2,2003.802625229606,3,1,1,0,0
3222,28,4342.063461823289,20,5,0,0,1
3223,16,3649.669467319644,15,0,1,0,0
3224,29,2078.6739257127465,1,6,1,0,1
3225,1,1152.2480618009513,10,0,0,1,1
3226,10,1844.2451150779589,2,5,1,0,0
3227,18,1492.1103312144216,7,4,1,1,1
3228,26,962.8375109248842,14,9,0,1,1
3229,28,3742.3312764717175,16,2,0,1,0
3230,8,1335.1424455658405,27,5,0,1,1
3231,21,2325.4206038220427,28,3,0,0,1
3232,28,1990.7112894969343,15,5,0,1,0
3233,11,4912.179155314591,7,3,0,0,1
3234,23,2016.3519963262806,13,0,0,1,1
3235,2,491.9141657040985,25,4,1,1,0
3236,8,540.1461876032117,10,7,0,1,0
3237,27,2994.6932346300177,9,5,1,0,1
3238,22,3036.8814035175014,9,9,0,1,0
3239,8,2151.9190533650094,6,8,1,0,1
3240,17,2216.0340923289455,24,3,1,1,0
3241,15,364.2696559202689,25,9,1,1,1
3242,17,2631.077900907385,12,8,1,1,0
3243,28,2573.2234293637234,23,7,1,0,1
3244,23,832.7916609290282,20,2,0,0,1
3245,24,608.8129919435451,20,5,0,0,1
3246,13,705.5052039375034,22,3,0,1,0
3247,19,595.0384078071668,14,0,1,1,0
3248,5,3087.570158130123,27,8,1,1,1
3249,12,1062.7649967743014,20,3,1,1,0
3250,1,1332.007745718571,27,4,0,0,0
3251,23,950.5035063420547,7,2,1,1,0
3252,5,4793.392991797665,8,3,1,0,0
3253,8,4287.625569443993,8,8,0,0,0
3254,13,1229.4247030224524,8,6,0,0,0
3255,8,1705.0748402184174,2,7,0,1,1
3256,25,1128.4749272944862,14,2,1,0,1
3257,23,2510.1922013580365,10,2,1,0,0
3258,11,196.0916091238426,18,6,0,0,0
3259,1,3389.703243594299,18,7,1,1,0
3260,13,2663.474934106444,18,4,1,0,1
3261,19,4503.330748675406,16,0,1,0,1
3262,24,905.5241532092293,20,2,1,0,0
3263,3,4040.135305699545,5,4,0,0,1
3264,24,3980.608970886907,20,2,1,0,1
3265,17,723.187827162746,5,0,1,0,1
3266,5,2052.9401983062253,20,6,0,1,1
3267,20,933.7479416081328,23,0,1,0,1
3268,21,1348.1304522419896,10,9,1,1,1
3269,8,1389.9062566696673,17,5,0,1,0
3270,26,2825.5583307262864,13,5,1,1,1
3271,14,2115.913565626281,17,6,0,1,0
3272,4,4743.890739630896,18,0,1,0,0
3273,11,719.2136955403251,13,2,1,1,1
3274,20,4871.091460765974,17,8,1,0,1
3275,15,1230.1293370498934,28,1,0,0,0
3276,19,3887.08228827108,15,4,1,0,1
3277,7,1760.9526382468248,26,2,1,1,0
3278,19,801.0988375448381,12,4,0,0,0
3279,28,4303.657007706575,28,6,1,0,1
3280,19,1613.4184062586696,10,0,1,1,1
3281,11,3328.3914807115266,13,2,1,0,1
3282,26,2875.5740569244704,11,5,0,0,0
3283,5,2411.605916015284,3,6,0,0,0
3284,5,2529.5154159778417,22,9,0,1,1
3285,22,3687.965779052209,10,2,1,0,1
3286,8,530.0872792048588,11,3,0,0,1
3287,10,3374.0852435937354,6,5,1,0,1
3288,6,4489.4792968530355,1,4,0,0,0
3289,15,383.1621653973343,6,8,0,1,1
3290,16,789.2013622449671,5,0,1,1,0
3291,28,3611.496489839954,7,4,0,1,1
3292,17,2242.680076398626,22,0,0,0,0
3293,8,2077.388241987073,12,7,1,0,0
3294,8,771.1365092667556,12,6,1,0,0
3295,25,2583.1731995171617,7,4,1,1,1
3296,9,720.0720248622484,2,5,1,1,1
3297,2,2435.440235921648,28,3,1,0,1
3298,15,3841.714964912118,1,8,1,0,0
3299,18,1365.4953536471012,23,2,1,0,1
3300,3,2455.8522240806637,25,1,1,1,1
3301,17,4960.878250044495,18,6,0,0,1
3302,4,3464.5870744347826,12,1,1,1,0
3303,4,4222.648179395473,7,5,0,1,1
3304,14,2132.753272146674,19,7,1,0,0
3305,9,3862.518523316691,22,2,1,0,0
3306,9,298.494947412477,3,2,0,0,1
3307,25,702.2647944570004,29,2,0,1,1
3308,26,1095.0459053083046,10,0,0,0,0
3309,23,2069.564430614576,29,8,1,1,1
3310,18,4244.149903796239,27,4,1,1,0
3311,10,1796.7036488608594,27,8,1,0,0
3312,21,3307.643848225768,11,4,1,0,0
3313,4,3575.6400445370687,5,6,0,1,1
3314,12,2972.293535032873,2,0,1,1,0
3315,27,1850.4856440336673,8,8,0,0,0
3316,8,2927.561374396367,14,0,1,1,1
3317,2,1777.1014046697564,8,3,1,0,0
3318,22,510.98131890485917,23,6,0,0,0
3319,13,4964.73949311147,6,8,1,0,1
3320,21,723.1940227993034,1,0,0,0,0
3321,16,454.507080796681,24,5,1,1,1
3322,28,4404.800671115064,1,9,1,0,1
3323,2,1578.989838375186,8,4,1,0,0
3324,11,3286.455172960187,11,2,1,1,1
3325,10,1712.128075344941,18,9,1,1,0
3326,15,2018.1259268929086,24,1,0,0,1
3327,17,1384.3535628823029,10,0,1,0,0
3328,8,1780.9156283857499,12,1,1,1,1
3329,18,2112.4319628740614,20,3,1,1,0
3330,23,3630.03873855248,23,5,1,0,0
3331,9,2606.5273517504797,16,4,0,1,1
3332,25,4723.469564069187,5,3,1,1,0
3333,8,305.21392980999997,16,7,0,1,0
3334,27,2565.034780896938,24,6,0,1,1
3335,14,2962.7014652754187,12,3,0,0,1
3336,28,4608.965231763942,6,9,0,0,1
3337,26,340.87676574499517,5,4,0,0,0
3338,25,2910.1479661825583,1,9,1,0,0
3339,18,4282.78664978699,19,4,0,1,0
3340,22,1285.4458677842592,10,2,0,1,1
3341,20,4393.8325077672935,25,8,0,1,0
3342,20,193.31270544402992,14,4,0,1,0
3343,21,3689.0276827552757,25,9,0,0,0
3344,12,4672.2547837264,21,1,0,0,1
3345,19,3320.268542036305,3,3,1,1,1
3346,14,2251.243295504195,6,3,1,0,0
3347,17,319.91698071631833,5,4,0,0,1
3348,24,4608.557685280881,17,7,0,1,1
3349,21,2404.4514911887163,18,4,0,0,0
3350,3,242.08404724614525,12,0,0,0,1
3351,26,3480.1232495109334,5,1,0,1,1
3352,23,2461.002542523665,9,2,1,1,1
3353,7,709.2920554678126,12,2,1,1,0
3354,17,1149.931865620272,20,9,1,0,1
3355,12,416.0043342336467,9,5,1,1,1
3356,9,2914.0383445720104,3,8,1,1,0
3357,15,3147.944448334845,1,9,1,0,0
3358,18,2578.1372619416775,22,0,0,0,0
3359,21,4103.800451712813,15,5,0,1,0
3360,13,4318.943224409267,10,8,1,0,0
3361,21,3116.5595437473203,14,3,0,0,1
3362,8,162.50675056640966,7,9,1,1,0
3363,14,3506.6253131639046,4,2,1,1,1
3364,8,2148.1961629097227,26,5,1,0,0
3365,14,2871.231667809296,5,5,0,1,1
3366,7,3280.4949498925334,20,1,0,0,0
3367,23,1816.159410202676,16,4,1,0,1
3368,12,4593.782675341792,3,0,0,0,0
3369,11,756.476847073928,17,8,1,0,1
3370,22,3390.4078556770833,13,8,0,1,1
3371,22,121.36194178724409,6,2,0,0,0
3372,11,4630.790416485386,26,4,1,1,1
3373,25,651.2702528666483,5,2,1,0,1
3374,22,564.9327277231157,16,6,1,0,0
3375,28,1731.7374019559968,11,0,1,1,1
3376,29,1930.474801591495,17,4,0,1,1
3377,13,1150.0703543821053,5,5,1,0,0
3378,18,2967.096138542911,6,6,0,0,1
3379,2,2270.2790804056217,10,2,1,1,0
3380,29,267.46038630132836,21,6,0,1,1
3381,21,1666.295105050973,1,3,1,1,1
3382,15,4071.121276508535,21,9,1,0,1
3383,20,3479.5375208231562,10,5,1,1,1
3384,27,3651.8671825414144,17,4,0,0,0
3385,18,3520.7729280092653,27,3,0,1,0
3386,15,1623.7678047768632,3,5,1,1,1
3387,19,588.3532181762018,28,2,0,1,1
3388,23,1435.0892017621704,29,2,1,0,0
3389,24,4175.74797090728,2,4,0,1,0
3390,12,4904.306909137048,29,4,1,1,0
3391,13,2519.8503722336504,17,8,1,0,1
3392,22,147.53173912290688,4,3,0,1,1
3393,11,786.2195794577223,2,4,0,0,1
3394,5,1678.1948190497023,5,8,0,0,0
3395,29,2935.068208105454,10,3,1,0,1
3396,1,467.95886444603843,1,2,0,1,0
3397,24,4722.45076367842,28,6,0,1,0
3398,3,1888.9099990935636,26,6,0,0,1
3399,22,4571.6626678316325,1,7,0,0,0
3400,19,3924.5568335094067,27,3,0,0,1
3401,23,3801.6426353263473,26,3,1,1,0
3402,29,3072.925940932937,4,8,1,0,1
3403,7,3171.2407035540386,7,9,0,0,1
3404,12,3226.215852559616,14,6,1,1,0
3405,15,3180.734796425352,14,2,0,1,0
3406,25,2813.26833385197,18,8,0,0,1
3407,5,4933.428690566156,2,4,1,0,1
3408,15,3688.2237803859107,1,3,1,0,0
3409,8,3907.037303123354,21,0,1,0,1
3410,10,4375.067793910003,22,8,1,1,1
3411,26,1156.634837356661,16,5,1,0,0
3412,16,510.64037956579784,29,1,1,1,0
3413,8,2466.182739333133,22,6,1,1,0
3414,1,2618.9954085344384,18,2,0,0,1
3415,12,4162.990721754597,16,5,0,1,1
3416,5,2274.539538483445,28,7,0,0,0
3417,3,2897.1798251671325,28,2,1,1,0
3418,1,2682.6475987159456,23,4,0,0,0
3419,4,287.19364041121617,22,5,0,1,1
3420,8,3114.5529933248786,24,0,0,1,1
3421,3,4157.4121002938355,6,9,0,0,1
3422,10,871.7526855714387,25,6,1,1,0
3423,2,3012.2254962403194,10,3,0,1,0
3424,11,3008.6916677874306,2,9,0,1,1
3425,25,904.5063238761578,7,6,0,1,0
3426,10,704.9715112806065,21,6,0,1,0
3427,21,4902.2545205847755,17,4,0,1,0
3428,14,2029.223931299884,3,7,1,1,1
3429,7,1214.3664707452936,20,7,0,1,0
3430,27,939.4902678264373,12,4,0,1,0
3431,27,3371.2483965578517,2,4,0,0,0
3432,2,3086.281956903666,7,6,0,1,0
3433,9,3253.4054026383455,17,5,0,1,1
3434,16,531.2295348061161,19,3,0,0,1
3435,13,4478.319459142341,12,1,1,1,1
3436,9,2007.4053443643365,9,7,0,1,1
3437,20,1635.510091508754,27,2,0,0,0
3438,4,2365.571091513922,14,1,1,1,1
3439,22,2011.3237221633785,2,9,1,0,0
3440,10,4331.527315381814,21,6,0,0,0
3441,26,4653.3787784696715,4,9,0,1,0
3442,26,1586.9207606030704,28,5,1,0,0
3443,22,4333.285456553778,19,7,0,0,1
3444,12,3929.463334712029,21,5,1,1,1
3445,17,4660.957594489333,16,6,0,1,0
3446,14,1304.1765297108504,22,1,0,0,1
3447,14,2927.0998355927977,17,9,0,1,1
3448,25,1445.2684652281787,2,1,1,0,0
3449,2,4138.063003373434,17,5,1,0,1
3450,21,126.08853379821487,19,8,1,1,0
3451,25,2867.613898143341,8,2,1,0,0
3452,20,1762.096813232398,24,9,0,1,0
3453,11,1681.1501646813192,20,7,0,1,1
3454,16,3260.0409869380933,6,4,1,1,0
3455,19,4272.27380163857,12,5,1,1,0
3456,23,3085.0574178272987,25,5,1,0,0
3457,6,4280.54759536894,23,9,1,1,1
3458,24,1396.5258482170468,18,2,0,1,0
3459,19,2645.5590883484074,27,4,1,1,0
3460,5,2307.6290414286727,2,0,0,0,0
3461,26,157.06000756517147,19,1,1,1,0
3462,4,2828.3795013896265,24,9,0,0,1
3463,15,3341.469188316257,10,2,1,0,0
3464,29,3000.380581653443,25,3,0,0,1
3465,4,3707.771504038765,29,8,0,0,0
3466,20,2899.563689420078,3,0,0,1,1
3467,10,427.0762487687089,25,2,0,1,0
3468,24,670.583068015086,28,2,0,0,1
3469,22,3022.725429965367,12,5,0,0,1
3470,3,1447.398040670837,26,4,0,1,0
3471,26,490.2611322703526,16,2,0,0,0
3472,5,2205.053442897879,12,3,0,0,0
3473,6,2816.1807306099113,8,6,1,0,1
3474,21,1710.855342913072,5,2,1,1,1
3475,22,3630.125140906312,11,8,0,0,1
3476,8,3254.475979696099,10,7,1,0,1
3477,7,1730.8099693491927,3,1,1,0,0
3478,21,3798.8753916519468,27,4,0,1,1
3479,10,3278.605708411874,23,3,0,0,0
3480,6,3223.48235571772,9,4,1,1,1
3481,14,2811.7957338566334,12,2,0,1,0
3482,4,155.8093736339087,6,9,0,1,1
3483,28,3512.8851990367566,19,0,0,1,1
3484,25,1942.6047764348668,16,7,1,0,0
3485,13,4718.787579777412,21,8,1,0,1
3486,20,4108.125378278306,23,7,1,1,1
3487,17,2979.70290070343,24,3,0,0,1
3488,23,1335.6917109144201,29,1,0,0,0
3489,7,1098.2152270605661,14,3,0,1,1
3490,4,1767.8857046199907,28,8,0,1,0
3491,29,2435.182923542091,4,9,0,0,1
3492,14,1550.7209991908408,18,8,1,0,1
3493,3,2623.1545274231657,10,4,0,0,0
3494,24,910.315085014611,18,4,1,0,0
3495,5,4890.79278284495,12,9,0,1,0
3496,16,628.83031932847,19,2,1,1,1
3497,26,4666.526284306423,8,5,0,1,0
3498,23,4576.532255873205,1,6,0,0,1
3499,20,2674.26636091554,14,9,0,1,1
3500,4,3652.0603319968136,23,8,0,0,0
3501,24,2236.63666006568,6,6,1,1,1
3502,24,3187.169429957947,14,2,0,0,1
3503,2,1768.8220933634816,2,6,1,0,1
3504,18,1575.6791969486821,9,0,1,1,1
3505,19,2933.325952230617,29,1,1,1,0
3506,28,2540.8354035015036,12,3,0,0,1
3507,28,2939.7282088349075,5,6,0,0,1
3508,19,1504.6368483064127,2,8,1,1,0
3509,17,1898.0933759032769,19,4,0,0,0
3510,14,511.10000708165563,7,7,1,0,1
3511,19,356.15422413380804,7,6,1,0,0
3512,22,1341.9399353977797,10,4,0,1,0
3513,24,463.8096107196742,17,2,0,0,1
3514,13,608.4960723102295,26,2,1,0,0
3515,12,4083.349186430292,14,5,1,0,1
3516,26,290.4811153817776,27,9,0,1,1
3517,6,3328.8196902802397,11,3,0,1,1
3518,21,1435.5329691954626,28,2,0,1,0
3519,4,4370.57383546982,20,3,1,0,1
3520,19,2476.462194429748,6,2,1,0,1
3521,16,1597.3246507063461,8,9,1,0,1
3522,13,2636.430784878229,19,5,0,0,0
3523,4,1971.5942933218173,19,6,1,0,0
3524,23,2865.075216882168,24,3,1,0,1
3525,17,661.2110547991064,24,2,1,1,1
3526,23,4985.253463781501,24,2,0,0,0
3527,1,2185.223800713916,17,2,1,1,1
3528,18,1806.3301345661064,24,8,0,0,0
3529,20,3580.028256749698,24,2,1,0,1
3530,17,1883.1070918271291,18,2,1,1,0
3531,27,4183.044094640913,12,7,0,1,1
3532,28,2325.9265493660837,9,3,0,0,1
3533,27,3625.836225000631,23,6,0,0,0
3534,15,626.520760565244,24,2,1,0,0
3535,11,4245.9840092200475,16,7,0,1,0
3536,25,3705.0181352127383,18,2,1,0,1
3537,28,1137.412214463632,16,4,1,0,0
3538,22,811.9014477543545,16,0,0,1,0
3539,13,1649.8325087555595,4,4,0,1,0
3540,1,4882.745871556332,23,5,0,0,0
3541,17,1358.4747153785872,22,6,0,0,0
3542,6,2335.023323838503,7,1,1,1,0
3543,4,247.09910601494792,1,1,1,0,1
3544,20,2046.4148948745394,24,8,0,1,0
3545,16,2899.4680756222033,29,9,0,1,0
3546,15,4770.310601289029,23,0,1,0,0
3547,27,2632.006620206316,29,1,1,1,1
3548,15,4113.6258982706695,20,1,0,1,0
3549,6,2780.9254485876127,1,9,1,0,1
3550,15,299.8465658340387,8,6,1,1,0
3551,14,1643.5405484298929,26,5,1,1,1
3552,28,2920.192588372406,23,8,1,0,0
3553,11,4757.91043306251,8,6,1,0,1
3554,7,4309.738762781043,10,2,1,1,1
3555,9,1218.9425094763535,1,2,1,0,0
3556,26,1178.5381670939012,21,0,1,1,1
3557,16,1085.7475388581138,25,7,0,1,0
3558,5,4620.244591882265,21,0,1,1,1
3559,25,4278.064150198431,29,1,0,0,1
3560,20,3896.9288180394487,14,6,0,1,1
3561,29,2024.4020596987152,14,0,0,1,1
3562,10,2571.4654510639575,10,3,0,0,0
3563,18,2375.2255494962487,28,8,0,0,0
3564,3,1341.6507270409259,19,7,1,0,0
3565,13,2574.637426128958,25,7,0,0,1
3566,11,249.43308447849688,29,2,1,1,1
3567,17,745.8708301375499,16,4,0,0,0
3568,22,4444.289021227837,9,3,1,0,0
3569,13,3783.2308584539737,20,7,1,1,0
3570,6,2172.055204389527,16,6,0,1,1
3571,17,2634.0367751909985,20,6,1,0,1
3572,27,1912.9945412038894,27,9,0,0,0
3573,13,3729.821349087295,8,9,1,0,0
3574,19,3942.51717823719,7,6,1,0,0
3575,21,3840.0974319954794,11,0,0,1,1
3576,19,3640.797451688803,21,6,1,0,1
3577,10,1102.0712595946995,6,3,1,1,0
3578,3,1756.052898278346,15,2,1,1,0
3579,14,2402.242631420007,19,4,1,0,1
3580,26,1720.8856579955125,14,1,1,1,0
3581,19,3799.206980775812,15,7,1,0,0
3582,5,1713.8322688247779,6,8,0,0,0
3583,29,777.3372252481521,29,4,1,0,1
3584,5,2055.2982150366897,24,2,0,0,0
3585,20,4901.580720633664,10,9,1,1,1
3586,17,1206.8189233745218,14,6,0,0,0
3587,21,3099.5774288218227,16,0,1,1,1
3588,10,2221.567944214561,13,9,0,0,1
3589,5,448.0203814817005,11,2,1,1,0
3590,4,2490.5953693904917,25,8,0,1,1
3591,6,3540.605210376731,3,1,0,0,1
3592,26,2614.777881556312,8,8,0,0,0
3593,4,4373.319712358247,28,0,1,1,0
3594,7,1515.7913816221549,3,3,1,1,1
3595,7,522.6209393894281,2,9,1,1,0
3596,18,4689.17149712423,21,5,0,0,0
3597,3,1953.162112688273,14,6,1,0,0
3598,1,2924.3872021228035,20,2,0,0,0
3599,24,3980.8153180379604,29,8,1,0,0
3600,25,1689.1369529903448,21,3,0,1,0
3601,4,3609.2062370702947,22,4,0,1,0
3602,6,763.5523641073573,15,7,0,1,1
3603,9,1527.339361306976,3,2,1,1,0
3604,22,809.0821170689476,1,7,0,1,0
3605,14,4075.0297361666535,15,0,1,0,0
3606,28,1190.9812526112482,20,7,0,0,0
3607,12,3615.2774214855303,22,9,1,1,0
3608,28,4722.162146503698,2,7,0,0,0
3609,25,2686.0838244374972,18,5,0,0,1
3610,20,2746.1430420773695,1,4,0,0,0
3611,24,2359.064483679279,9,8,1,0,1
3612,25,1696.8617026288496,3,5,0,0,1
3613,4,2430.709651532094,2,0,0,1,1
3614,21,3053.756908107121,4,5,1,1,1
3615,24,4931.3587036362305,16,0,1,0,0
3616,12,4695.046340659299,22,5,0,1,0
3617,10,4324.549495636296,1,2,1,1,0
3618,22,4456.739624953806,9,5,1,0,1
3619,28,2392.4609981310105,25,5,0,0,0
3620,7,3321.4772031695775,8,0,1,0,1
3621,3,4485.826942387449,6,8,0,0,1
3622,23,2025.45874845763,20,7,0,1,0
3623,28,4812.636143892797,18,1,0,0,1
3624,14,2137.351704138997,16,1,1,0,0
3625,24,3045.3050604267564,8,4,1,1,1
3626,10,3578.0430950346226,23,9,0,0,1
3627,16,4757.900864072098,28,1,0,1,0
3628,16,1298.6197428561036,4,0,1,1,1
3629,22,3756.041793369347,3,1,1,0,0
3630,10,2651.9963721060026,15,4,0,1,0
3631,25,1415.9299890411412,6,9,0,0,0
3632,13,3905.3735150023135,1,6,0,1,1
3633,6,2805.8891728518483,18,4,1,0,0
3634,12,3338.7717211834115,23,0,0,0,0
3635,9,1682.215236031715,11,6,1,1,0
3636,13,2458.2423639552644,3,5,0,0,0
3637,4,3125.0358298415285,13,6,1,1,1
3638,24,2084.062989922236,17,1,1,1,0
3639,11,1072.0254452537365,18,4,0,0,0
3640,20,4812.038412344989,26,7,1,1,0
3641,18,2606.190946208825,26,6,1,0,0
3642,26,3696.2098144097326,14,5,0,1,0
3643,11,2114.1312484246846,25,5,1,0,1
3644,25,1840.1456437260101,7,0,1,1,0
3645,21,2095.105062488912,7,0,0,1,1
3646,4,2105.063554549684,14,6,1,1,0
3647,18,2766.4825681155726,26,2,1,1,1
3648,1,2763.0023629086795,24,5,0,1,0
3649,27,2536.053697826071,15,4,0,0,1
3650,7,760.4503460954467,12,2,0,0,1
3651,6,2530.7698446526024,12,5,1,1,0
3652,15,928.6091120611923,8,2,0,0,1
3653,18,718.0653528492493,16,7,0,0,0
3654,24,4669.964014971722,9,6,0,0,0
3655,11,3064.255064423751,2,8,0,1,1
3656,20,3331.501284810463,14,4,0,0,1
3657,24,2068.7889846334824,24,0,0,0,1
3658,15,4554.006370382835,24,9,0,1,0
3659,16,3225.8593989403607,29,7,1,1,1
3660,7,3868.9323606655785,16,1,1,1,1
3661,21,1905.9560982357978,5,5,0,1,1
3662,10,4804.058216013715,5,0,0,1,0
3663,26,4120.260321775744,20,5,1,0,0
3664,12,4284.347468771264,21,3,0,0,1
3665,24,943.751910386196,18,4,1,0,1
3666,14,1427.7197185689756,18,9,0,1,1
3667,25,1499.5703384495275,5,6,1,0,0
3668,5,1427.4551939096687,11,5,0,1,1
3669,26,4291.499994311011,13,0,1,0,1
3670,21,256.23549652210136,3,8,1,0,0
3671,18,472.88994600579406,17,5,0,1,0
3672,5,1442.1828660865283,25,5,1,0,1
3673,3,1079.3775757822739,18,8,1,0,1
3674,23,1236.112108025957,14,9,0,1,0
3675,26,4009.92162734117,12,4,1,0,1
3676,5,2859.32031007103,14,5,1,0,0
3677,24,128.27624033554318,26,5,1,0,1
3678,17,2203.6815519505567,18,6,1,1,1
3679,19,2098.636141566759,20,8,0,1,1
3680,19,658.3318202782633,2,4,1,0,0
3681,25,3413.09476414714,7,4,1,0,1
3682,21,3540.2762230595063,15,3,1,1,0
3683,12,3632.3767733552786,28,9,1,1,1
3684,25,3669.507633237101,10,3,0,1,0
3685,29,100.25885196825432,15,7,1,0,1
3686,9,4774.211938848939,17,1,0,0,0
3687,1,4089.622958567849,11,9,0,1,0
3688,18,4529.510313287498,2,7,1,1,1
3689,21,176.65214700642724,27,1,0,0,0
3690,4,4675.908099350123,21,0,1,1,1
3691,10,4067.963790571713,18,9,1,0,1
3692,25,4202.373800497623,25,8,1,1,1
3693,7,557.1081851376457,4,7,0,1,0
3694,22,3720.0123417011287,9,5,0,0,1
3695,23,4803.591779246246,27,3,1,1,1
3696,1,3424.8819729489874,28,1,0,1,1
3697,17,2895.7508826605717,17,7,0,0,0
3698,24,4733.585420970086,17,2,0,0,1
3699,29,2270.3918964987365,17,9,0,0,1
3700,29,3036.538474921346,16,3,1,0,1
3701,2,2434.057638122394,20,4,1,0,1
3702,28,4670.9464846654655,25,3,1,1,0
3703,26,472.8151611509856,8,7,0,1,1
3704,11,2555.486534044206,23,8,1,0,1
3705,9,3466.0669627886477,15,0,1,0,1
3706,7,3980.342038268961,1,1,1,1,0
3707,22,2956.791372476268,19,3,0,0,1
3708,17,4553.696946195125,25,0,0,0,1
3709,17,4715.758089730972,15,5,0,0,1
3710,2,415.16419364855926,9,4,1,1,1
3711,6,2071.6156437527343,5,6,1,0,1
3712,14,214.94920643365674,16,5,1,1,1
3713,6,1714.1416211347703,28,2,0,1,0
3714,2,2730.6542680559505,13,4,1,0,0
3715,1,4562.895159498749,16,2,0,0,1
3716,10,4248.116180080474,22,8,0,0,0
3717,21,724.74866069273,11,1,0,1,0
3718,5,555.848836230389,13,5,1,0,0
3719,2,2987.4099599076685,6,8,0,1,1
3720,22,2707.3780650480353,26,9,1,1,1
3721,16,1405.250443007117,20,6,0,1,0
3722,25,4507.320114313792,17,4,1,0,1
3723,2,4644.095406361612,5,1,0,1,0
3724,10,2072.7960478667974,29,1,1,1,1
3725,2,4462.482529856249,17,3,1,0,0
3726,16,1981.3495818885658,1,9,0,0,1
3727,16,3710.402475965531,27,1,1,0,1
3728,19,2432.116865983848,5,7,1,1,0
3729,29,700.6574668851966,5,9,0,1,1
3730,7,4646.877586061405,7,6,0,0,1
3731,22,2325.0733075499293,16,6,1,1,0
3732,12,3698.9864975797777,18,2,0,1,1
3733,24,1899.1516907133316,6,6,1,0,0
3734,15,192.51630502354982,2,7,0,1,0
3735,8,592.598757589996,13,4,0,1,0
3736,6,2531.4754495006296,10,0,0,0,0
3737,28,3480.8253499191756,21,0,1,0,1
3738,27,1740.2031002384674,20,3,0,1,1
3739,10,3507.8934499704865,11,1,1,1,0
3740,3,3523.3143882165846,26,6,1,0,1
3741,19,3549.285945906371,21,2,0,0,1
3742,17,2513.357084700491,2,3,0,0,1
3743,7,4582.942135595369,8,8,0,0,1
3744,21,2497.062938105016,24,1,0,0,0
3745,20,2306.299448133527,22,7,0,0,1
3746,26,1076.9660131520723,19,0,1,0,0
3747,4,1607.5099280460488,20,2,0,0,0
3748,14,307.4390133396864,17,3,1,1,1
3749,20,3204.322938719234,16,5,1,0,1
3750,22,1317.825145242755,25,0,0,0,1
